Order_ID,Order_Date,Customer_ID,Segment,Region,Category,Sub_Category,Ship_Mode,Quantity,Discount,Sales,Profit,Campaign_Group,Converted
ORD-03807,2025-10-08,CUST-0096,Corporate,North,Technology,Accessories,Standard Class,1,0.2,304.44,29.56,Control,0
ORD-00956,2024-01-04,CUST-0653,Consumer,North,Technology,Accessories,First Class,4,0.3,912.6,113.33,Treatment,0
ORD-03447,2024-05-18,CUST-0102,Consumer,West,Furnitur,Bookcases,Same Day,5,0.4,780.16,-81.46,Treatment,1
ORD-03770,2024-01-17,CUST-0696,Consumer,South,Furnitur,Tables,FIRST CLASS,1,,264.6,56.66,Treatment,0
ORD-01446,31/05/2024,CUST-0789,Home Office,North,Office Supplies,Storage,Second Class,4,0.2,$118.96,19.39,Control,0
ORD-01624,28/01/2025,CUST-0292,Corporate,East,Technology,Phones,Standard Class,1,0.0,418.13,138.29,Treatment,0
ORD-01962,2025-05-11,CUST-0300,Corporate,East,Office Supplies,Storage,Standard Class,3,0.3,105.64,-2.09,Control,0
ORD-02652,2025-10-17,CUST-0113,Home Office,South,Office Supplies,Binders,  Same Day  ,2,0.5,32.37,-5.51,Control,1
ORD-03900,2024-07-28,CUST-0408,Corporate,NORTH,Furnitur,Chairs,Standard Class,4,0.3,780.91,33.95,Control,0
ORD-03548,2024-03-05,CUST-0673,Corporate,East,Technology,Accessories,SECOND CLASS,2,0.0,785.3,234.25,Treatment,0
ORD-01802,2025-08-11,CUST-0456,Corporate,  East  ,Technology,Accessories,First Class,3,0.1,760.28,133.12,Control,0
ORD-03751,2024-11-08,CUST-0487,Consumer,East,Office Supplies,Binders,Same Day,5,0.2,133.63,19.13,Control,0
ORD-03057,14/08/2024,CUST-0752,Corporate,East,Office Supplies,Paper,Second Class,6,0.2,185.88,9.8,Treatment,0
ORD-02776,28/10/2024,CUST-0104,Consumer,West,Office Supplies,Paper,second class,7,0.0,296.21,94.63,Control,0
ORD-03247,2024-01-01,CUST-0300,Consumer,East,Office Supplies,Paper,Standard Class,4,0.2,136.57,9.01,Control,0
ORD-03960,15/08/2025,CUST-0122,Corporate,East,Office Supplies,Storage,Second Class,3,0.4,81.96,-6.79,Treatment,0
ORD-02787,2025-09-29,CUST-0185,Consumer,North,Technology,Phones,Standard Class,5,0.4,924.99,-20.77,Control,0
ORD-00790,2024-04-07,CUST-0516,Consumer,South,Office Supplies,Binders,First Class,3,0.1,93.46,17.79,Treatment,0
ORD-03290,2024-09-22,CUST-0762,Consumer,North,Furnitur,Bookcases,Standard Class,3,0.3,$659.91,2.88,Control,0
ORD-00466,2024-08-07,CUST-0797,Consumer,WEST,Technology,Phones,first class,7,20%,1791.86,271.74,Treatment,0
ORD-03755,11/10/2025,CUST-0572,Corporate,South,Office Supplies,Binders,Standard Class,3,0.1,99.3,16.81,Control,0
ORD-00116,10/02/2024,CUST-0846,Corporate,South,Office Supplies,Binders,Standard Class,5,20%,155.28,8.89,Control,0
ORD-01998,2024-07-02,CUST-0048,Consumer,South,Technology,Machines,Same Day,5,0.1,1263.54,280.63,Control,0
ORD-00449,2025-07-13,CUST-0070,Corporate,South,Technology,Phones,Standard Class,6,0.0,1925.26,508.52,Treatment,0
ORD-01451,2024-06-19,CUST-0182,Consumer,north,Technology,Accessories,Standard Class,1,0.0,351.81,151.19,Treatment,0
ORD-00196,2025-04-16,CUST-0565,Consumer,West,Technology,Accessories,Standard Class,3,0.0,1026.95,268.42,Control,0
ORD-03085,2025-05-21,CUST-0321,Consumer,East,Technology,Phones,Standard Class,2,0%,$574.34,178.75,Control,0
ORD-00266,2024-12-11,CUST-0626,Consumer,  North  ,Technology,Machines,Second Class,6,0.0,1728.51,435.05,Control,1
ORD-03381,2025-09-16,CUST-0755,Home Office,West,Technology,Phones,Second Class,4,0.0,1684.98,340.42,Control,0
ORD-00826,2024-07-13,CUST-0525,Consumer,East,Technology,Machines,Same Day,6,0.5,842.44,-129.33,Control,0
ORD-00996,2025-10-03,CUST-0506,Home Office,WEST,Technology,Phones,Standard Class,2,0.4,345.31,-9.33,Treatment,0
ORD-03995,2024-05-08,CUST-0760,Consumer,South,Furnitur,Tables,Standard Class,6,0.4,$724.61,-28.06,Treatment,0
ORD-01356,2025-10-25,CUST-0864,Consumer,North,Furnitur,Chairs,Standard Class,3,0.1,558.11,137.0,Treatment,1
ORD-02829,2025-09-30,CUST-0817,Corporate,north,Furnitur,Chairs,Same Day,6,,1140.47,24.59,Treatment,0
ORD-00230,2024-07-21,CUST-0109,Corporate,south,Office Supplies,Binders,Standard Class,1,0%,34.87,7.13,Treatment,0
ORD-01351,2024-08-14,CUST-0818,Corporate,East,Technology,Accessories,Standard Class,5,0.2,"$1,174.59",32.14,Treatment,0
ORD-02711,2025-05-29,CUST-0130,,East,Technology,Accessories,Standard Class,1,10%,307.39,65.64,Control,0
ORD-00332,2024-10-10,CUST-0220,Consumer,WEST,Furnitur,Bookcases,Standard Class,1,0.1,219.25,38.55,Control,0
ORD-01253,2024-11-25,CUST-0660,,North,Office Supplies,Binders,Standard Class,3,0.1,112.94,18.25,Control,0
ORD-00275,2024-06-08,CUST-0673,Corporate,East,Office Supplies,Storage,,3,0.1,112.75,26.63,Treatment,1
ORD-02139,2024-12-15,CUST-0813,Consumer,West,Technology,Accessories,STANDARD CLASS,7,0.0,2753.31,613.18,Control,0
ORD-01953,2024-11-08,CUST-0493,Corporate,West,Technology,Phones,Standard Class,1,0.0,389.84,140.31,Control,0
ORD-02225,2025-06-14,CUST-0729,Consumer,  North  ,Office Supplies,Binders,Standard Class,2,0.0,103.92,34.08,Control,0
ORD-03781,2025-11-17,CUST-0462,Consumer,EAST,Furnitur,Tables,First Class,6,0.3,939.7,5.56,Treatment,0
ORD-03465,2024-04-26,CUST-0597,Consumer,  North  ,Furnitur,Tables,Second Class,6,0.1,1608.92,242.9,Control,0
ORD-00132,2025-10-04,CUST-0156,Consumer,East,Technology,Accessories,Standard Class,4,0.4,$906.51,-66.24,Control,0
ORD-03558,19/07/2024,CUST-0365,Corporate,North,Furnitur,Chairs,Standard Class,5,0.1,1117.93,256.35,Control,0
ORD-02513,19/05/2025,CUST-0498,Corporate,East,Office Supplies,Paper,Standard Class,7,0.3,164.21,-1.72,Control,0
ORD-00248,2025-02-06,CUST-0898,Home Office,South,Office Supplies,Storage,Standard Class,2,0%,$87.71,32.11,Control,1
ORD-00028,2025-04-04,CUST-0750,Consumer,  South  ,Office Supplies,Storage,Second Class,3,30%,85.15,6.35,Treatment,1
ORD-01666,2024-11-19,CUST-0237,Consumer,East,Office Supplies,Storage,Standard Class,2,0.0,$64.41,15.65,Control,1
ORD-02833,2024-05-27,CUST-0521,Consumer,East,Office Supplies,Binders,Same Day,2,,$74.74,7.32,Control,1
ORD-02502,2024-07-18,CUST-0429,Consumer,East,Technology,Machines,Standard Class,7,0.0,2011.01,609.64,Control,1
ORD-01628,31/10/2025,CUST-0042,Corporate,East,Furnitur,Chairs,Standard Class,7,0.2,1772.18,268.41,Treatment,1
ORD-02726,2025-02-09,CUST-0662,Consumer,East,Office Supplies,Paper,Standard Class,7,0.0,324.9,95.04,Control,0
ORD-03404,2024-06-18,CUST-0655,Consumer,West,Office Supplies,Storage,Standard Class,2,20%,76.59,7.96,Control,0
ORD-03095,2025-09-13,CUST-0581,,West,Office Supplies,Binders,  Standard Class  ,4,0.2,136.44,30.07,Treatment,0
ORD-00718,2025-03-25,CUST-0573,Home Office,East,Technology,Phones,First Class,5,0.2,1590.17,79.28,Treatment,0
ORD-01560,2024-11-18,CUST-0596,Consumer,East,Office Supplies,Paper,Same Day,4,0.2,105.11,1.82,Control,0
ORD-01657,2025-02-15,CUST-0633,Consumer,West,Furnitur,Bookcases,standard class,3,0.1,846.23,139.73,Control,1
ORD-00199,22/04/2024,CUST-0085,Corporate,West,Office Supplies,Binders,SECOND CLASS,6,0.4,157.15,-15.98,Treatment,0
ORD-01114,2025-09-14,CUST-0053,Corporate,West,Furnitur,Chairs,Standard Class,6,0.3,1005.49,53.27,Control,0
ORD-00147,29/04/2025,CUST-0310,Consumer,North,Technology,Accessories,standard class,6,0.0,2389.23,597.18,Treatment,1
ORD-02685,09/08/2025,CUST-0095,Consumer,North,Furnitur,Tables,Standard Class,4,0.1,942.24,306.72,Control,0
ORD-01357,2025-02-09,CUST-0259,Home Office,North,Furnitur,Tables,Same Day,5,0.0,"$1,031.60",390.79,Control,0
ORD-00395,2025-10-15,CUST-0114,Consumer,South,Furnitur,Bookcases,Same Day,3,0.2,520.66,36.27,Control,0
ORD-02320,2024-07-14,CUST-0200,Home Office,North,Technology,Phones,  Standard Class  ,4,0.2,959.49,119.13,Control,0
ORD-03928,29/11/2025,CUST-0612,Consumer,East,Technology,Phones,Standard Class,3,0.0,1134.63,364.31,Treatment,1
ORD-00491,2024-01-16,CUST-0868,Consumer,West,Furnitur,Tables,first class,2,0.3,$353.93,4.46,Treatment,1
ORD-01405,2025-10-22,CUST-0647,Corporate,South,Office Supplies,Storage,Standard Class,4,10%,122.36,30.51,Treatment,0
ORD-03495,2025-12-15,CUST-0187,Consumer,West,Office Supplies,Paper,Standard Class,2,0.3,51.29,3.52,Control,0
ORD-03174,2024-08-19,CUST-0299,Consumer,West,Technology,Machines,standard class,5,0.3,1271.42,-7.37,Treatment,1
ORD-02390,2024-02-29,CUST-0379,Corporate,East,Furnitur,Tables,Standard Class,6,0.3,1017.61,28.75,Control,0
ORD-03275,2025-09-30,CUST-0522,Consumer,North,Technology,Machines,Standard Class,4,0.0,1680.44,434.65,Control,0
ORD-03772,2025-06-19,CUST-0405,Consumer,West,Furnitur,Bookcases,  Standard Class  ,7,0.1,"$1,706.27",376.05,Control,0
ORD-02994,2025-10-06,CUST-0821,Home Office,West,Furnitur,Tables,Second Class,2,0.0,462.87,122.89,Treatment,0
ORD-03656,2024-08-28,CUST-0158,,North,Office Supplies,Storage,Standard Class,6,50%,151.98,-24.02,Control,0
ORD-01241,2024-04-05,CUST-0392,Corporate,East,Technology,Machines,Standard Class,1,0.0,369.46,116.69,Treatment,0
ORD-02207,2025-10-11,CUST-0294,Consumer,East,Technology,Accessories,Standard Class,7,0.1,"$2,207.66",424.96,Control,0
ORD-01925,2024-03-24,CUST-0765,Home Office,West,Furnitur,Bookcases,standard class,1,0.0,$216.13,66.96,Treatment,0
ORD-03790,2024-06-23,CUST-0592,Consumer,North,Office Supplies,Binders,Same Day,5,0.1,201.58,50.32,Control,0
ORD-01044,2024-05-22,CUST-0408,Consumer,West,Technology,Phones,standard class,5,0.5,806.11,-157.32,Control,0
ORD-03459,18/10/2025,CUST-0708,Consumer,East,Office Supplies,Storage,Standard Class,2,0.3,$65.38,-0.79,Control,0
ORD-02409,2024-07-08,CUST-0438,Corporate,East,Technology,Machines,Standard Class,7,0.2,2136.0,147.53,Treatment,0
ORD-01709,2025-04-03,CUST-0363,Corporate,South,Furnitur,Chairs,Standard Class,2,0.4,$246.57,-14.29,Treatment,0
ORD-02450,2025-02-26,CUST-0147,Consumer,East,Technology,Phones,  Second Class  ,6,0.1,2277.03,514.4,Control,0
ORD-01977,2024-04-28,CUST-0834,Consumer,East,Technology,Accessories,Standard Class,7,0.0,2521.39,766.42,Treatment,0
ORD-00731,2024-03-03,CUST-0459,Consumer,South,Furnitur,Chairs,Second Class,7,0.2,1357.65,135.75,Control,0
ORD-02844,21/01/2024,CUST-0151,Consumer,East,Technology,Accessories,Second Class,7,10%,2382.82,542.73,Control,0
ORD-01995,2024-07-03,CUST-0768,Consumer,West,Technology,Phones,First Class,6,0.1,2442.22,391.91,Control,0
ORD-00080,26/09/2024,CUST-0700,Consumer,South,Technology,Phones,Standard Class,6,30%,"$1,380.42",78.23,Treatment,0
ORD-01009,2024-11-29,CUST-0111,Corporate,South,Technology,Accessories,First Class,2,0.0,830.38,214.25,Control,0
ORD-01827,2024-11-13,CUST-0300,Consumer,West,Technology,Machines,First Class,6,0.0,1845.23,620.46,Control,1
ORD-03692,23/06/2024,CUST-0222,Corporate,West,Office Supplies,Binders,  Second Class  ,4,,130.2,7.86,Control,0
ORD-02925,2025-07-07,CUST-0628,,West,Furnitur,Tables,Standard Class,2,50%,270.53,-58.17,Control,0
ORD-03826,2025-09-01,CUST-0731,Home Office,West,Office Supplies,Storage,Second Class,4,0.2,102.92,8.74,Treatment,0
ORD-00551,2024-10-05,CUST-0861,Home Office,South,Office Supplies,Binders,Standard Class,7,0.0,303.07,71.65,Control,1
ORD-02944,2025-08-19,CUST-0085,Home Office,South,Office Supplies,Storage,Standard Class,6,0.0,$289.39,105.79,Treatment,0
ORD-01117,2025-04-04,CUST-0387,Consumer,north,Office Supplies,Storage,Second Class,7,0%,302.46,105.37,Control,1
ORD-00698,2024-03-30,CUST-0555,Consumer,South,Office Supplies,Binders,Standard Class,4,0.4,82.91,-5.45,Control,0
ORD-00851,2024-02-16,CUST-0456,Consumer,WEST,Furnitur,Bookcases,Second Class,6,50%,629.13,-88.48,Treatment,0
ORD-00576,2024-04-08,CUST-0731,Home Office,South,Office Supplies,Paper,Standard Class,1,0.0,33.97,8.77,Control,0
ORD-03179,2024-06-27,CUST-0430,Consumer,North,Furnitur,Tables,SAME DAY,3,20%,765.17,60.54,Control,0
ORD-01612,2024-06-18,CUST-0129,,West,Office Supplies,Storage,Second Class,2,0.0,79.64,21.05,Treatment,0
ORD-01341,2024-10-18,CUST-0693,Consumer,South,Technology,Accessories,Second Class,4,0.4,735.72,-16.08,Control,1
ORD-01178,24/03/2024,CUST-0114,Consumer,North,Office Supplies,Paper,Same Day,7,0.0,230.63,64.08,Control,1
ORD-03993,29/06/2025,CUST-0515,Corporate,East,Furnitur,Chairs,Second Class,3,0.4,535.28,-65.02,Control,0
ORD-03445,2025-04-27,CUST-0817,Consumer,North,Technology,Machines,Standard Class,1,0.3,296.77,23.58,Control,0
ORD-03885,2024-09-04,CUST-0028,Consumer,  South  ,Furnitur,Chairs,First Class,5,0.1,926.96,227.09,Treatment,0
ORD-01312,2024-12-21,CUST-0010,Consumer,North,Technology,Phones,  Standard Class  ,6,0%,2247.75,748.23,Treatment,0
ORD-02363,2024-08-25,CUST-0880,Consumer,South,Technology,Machines,First Class,3,0.3,598.54,68.26,Control,0
ORD-00920,2025-08-17,CUST-0833,Consumer,West,Furnitur,Tables,Standard Class,7,0.2,1372.05,180.65,Treatment,0
ORD-02780,2024-03-14,CUST-0646,Consumer,East,Furnitur,Chairs,Same Day,2,0.2,365.96,47.1,Control,0
ORD-01678,04/12/2025,CUST-0806,Consumer,South,Technology,Accessories,First Class,1,0.1,$273.99,66.68,Treatment,1
ORD-02758,2024-05-03,CUST-0059,Consumer,East,Technology,Accessories,Standard Class,2,0.0,$628.89,158.68,Treatment,0
ORD-02565,2024-05-28,CUST-0031,,West,Office Supplies,Binders,Second Class,5,0.4,116.75,-7.37,Treatment,0
ORD-01035,2024-10-22,CUST-0433,Consumer,East,Furnitur,Chairs,Standard Class,2,,263.31,-24.49,Treatment,0
ORD-01919,2025-05-16,CUST-0343,Consumer,North,Technology,Machines,Same Day,1,0.2,$349.16,39.82,Treatment,0
ORD-01653,30/03/2025,CUST-0179,Consumer,South,Technology,Machines,,2,0.0,609.37,240.5,Control,0
ORD-00792,2025-03-10,CUST-0882,Consumer,West,Technology,Accessories,Standard Class,7,0.0,"$2,963.43",916.83,Treatment,1
ORD-02384,2025-03-22,CUST-0555,Consumer,West,Office Supplies,Binders,Same Day,2,0.5,40.34,-4.69,Treatment,0
ORD-03652,2025-12-16,CUST-0451,Consumer,East,Office Supplies,Binders,Standard Class,6,10%,186.43,44.04,Control,0
ORD-01808,2024-03-30,CUST-0258,Consumer,north,Furnitur,Bookcases,  Standard Class  ,6,0.1,1293.06,172.04,Treatment,0
ORD-02291,2024-04-13,CUST-0476,Home Office,South,Furnitur,Tables,Standard Class,5,0.4,723.06,-24.99,Treatment,0
ORD-00696,13/12/2024,CUST-0423,Consumer,West,Office Supplies,Storage,Second Class,4,0.1,122.75,35.04,Control,0
ORD-02009,09/01/2025,CUST-0323,Consumer,East,Technology,Accessories,Standard Class,4,0.0,1344.07,327.93,Control,0
ORD-00485,2024-08-10,CUST-0724,Home Office,West,Office Supplies,Storage,Standard Class,7,30%,158.35,-11.65,Control,0
ORD-01480,2024-09-01,CUST-0416,Consumer,West,Office Supplies,Storage,Standard Class,5,0.1,217.04,50.2,Control,0
ORD-00604,02/06/2025,CUST-0480,Corporate,North,Furnitur,Chairs,Standard Class,7,0.2,1448.34,122.06,Treatment,0
ORD-00185,14/02/2025,CUST-0187,Consumer,North,Technology,Phones,Standard Class,2,0.1,$623.14,50.46,Treatment,0
ORD-03938,2024-06-02,CUST-0389,Consumer,north,Technology,Phones,Standard Class,5,0%,1798.92,577.4,Control,1
ORD-00372,2024-10-14,CUST-0152,Corporate,West,Office Supplies,Storage,Second Class,6,0.0,277.31,74.87,Control,1
ORD-01770,2024-11-15,CUST-0306,Consumer,WEST,Technology,Phones,Standard Class,4,0.1,1364.63,430.38,Control,0
ORD-00930,2025-01-11,CUST-0621,Corporate,North,Office Supplies,Storage,First Class,7,0.1,$244.54,27.94,Control,0
ORD-01742,2025-07-15,CUST-0585,Consumer,West,Office Supplies,Paper,  Standard Class  ,6,0.1,$210.58,39.96,Treatment,0
ORD-03667,2025-10-29,CUST-0098,Consumer,North,Office Supplies,Storage,First Class,1,0%,35.85,10.4,Treatment,0
ORD-03159,08/01/2024,CUST-0736,Consumer,East,Technology,Machines,STANDARD CLASS,2,0.4,$395.87,-27.32,Control,0
ORD-03564,2025-12-03,CUST-0792,Consumer,West,Office Supplies,Binders,Standard Class,5,0.2,177.87,18.72,Control,0
ORD-02518,10/03/2025,CUST-0452,Consumer,East,Office Supplies,Paper,Standard Class,2,0.0,103.11,31.76,Control,0
ORD-01622,18/06/2025,CUST-0109,Consumer,SOUTH,Furnitur,Tables,Standard Class,5,0%,"$1,315.95",255.07,Control,0
ORD-01956,2024-04-30,CUST-0460,Home Office,EAST,Technology,Accessories,STANDARD CLASS,6,20%,"$1,349.95",246.19,Treatment,0
ORD-00231,2024-07-02,CUST-0082,Corporate,West,Furnitur,Tables,Second Class,4,0.2,1010.33,65.25,Treatment,0
ORD-00757,2024-02-20,CUST-0743,Corporate,East,Office Supplies,Storage,,5,0.2,142.94,39.66,Control,0
ORD-03024,2025-06-29,CUST-0226,Consumer,West,Office Supplies,Binders,Standard Class,6,0%,$244.82,76.27,Treatment,0
ORD-03704,2025-06-16,CUST-0125,Home Office,West,Technology,Accessories,Standard Class,4,0.1,1600.25,249.73,Treatment,0
ORD-03585,2025-10-18,CUST-0412,Consumer,West,Technology,Machines,Second Class,6,0.0,2360.05,598.75,Control,0
ORD-01205,18/01/2024,CUST-0217,Consumer,West,Furnitur,Bookcases,First Class,6,30%,1011.58,54.07,Treatment,0
ORD-03025,2024-02-10,CUST-0389,Consumer,East,Technology,Phones,Standard Class,7,0%,"$2,357.97",686.34,Control,0
ORD-02585,17/02/2025,CUST-0831,Home Office,West,Office Supplies,Storage,Same Day,1,0.3,32.79,0.39,Treatment,0
ORD-00101,09/12/2024,CUST-0314,Consumer,West,Technology,Accessories,Standard Class,6,0.0,1697.42,598.23,Treatment,0
ORD-02026,2024-04-23,CUST-0507,Consumer,West,Office Supplies,Paper,Standard Class,1,0.0,35.79,11.8,Control,1
ORD-03055,2024-07-09,CUST-0479,Corporate,West,Technology,Accessories,Second Class,1,0.3,205.2,3.09,Treatment,1
ORD-00025,2024-07-10,CUST-0605,Corporate,East,Technology,Machines,Standard Class,3,0.2,675.8,140.21,Control,0
ORD-02089,25/03/2024,CUST-0519,Home Office,West,Technology,Machines,First Class,5,,1450.42,383.79,Control,0
ORD-02552,2024-12-25,CUST-0845,Corporate,North,Office Supplies,Storage,Standard Class,1,0.3,$31.05,2.96,Treatment,1
ORD-00409,2025-07-23,CUST-0662,Consumer,South,Technology,Phones,Same Day,7,0.4,"$1,693.80",60.36,Control,0
ORD-00584,2025-07-22,CUST-0693,Corporate,West,Office Supplies,Paper,Second Class,3,30%,$82.74,2.41,Control,0
ORD-00327,2024-10-09,CUST-0890,Consumer,west,Office Supplies,Paper,Standard Class,1,,41.98,11.25,Control,0
ORD-03483,2025-10-27,CUST-0655,Corporate,East,Office Supplies,Binders,  Second Class  ,4,0.0,$206.54,47.57,Control,0
ORD-03599,2024-10-16,CUST-0590,Consumer,West,Technology,Phones,Standard Class,1,0.0,331.98,102.87,Treatment,0
ORD-00098,15/01/2024,CUST-0651,Consumer,South,Technology,Machines,Standard Class,3,0.5,$673.51,-114.98,Treatment,0
ORD-02477,2025-03-11,CUST-0539,Consumer,South,Technology,Machines,Standard Class,3,10%,802.66,195.03,Control,0
ORD-01294,2024-08-24,CUST-0411,Home Office,North,Office Supplies,Paper,Same Day,5,0.0,163.01,53.52,Treatment,1
ORD-00629,2024-09-08,CUST-0165,Consumer,West,Technology,Machines,Standard Class,7,0.3,1391.0,-82.45,Control,0
ORD-02340,2024-08-03,CUST-0512,Consumer,  East  ,Office Supplies,Binders,First Class,3,0.3,78.41,-0.32,Control,0
ORD-02072,2025-08-23,CUST-0810,Corporate,North,Technology,Phones,First Class,6,20%,1656.82,252.5,Control,0
ORD-00638,2024-05-05,CUST-0078,Consumer,East,Technology,Accessories,Standard Class,6,0.4,"$1,239.29",-28.68,Control,0
ORD-02306,2025-05-14,CUST-0880,Corporate,East,Office Supplies,Binders,Second Class,1,0.5,17.89,-2.63,Treatment,0
ORD-02759,2024-03-15,CUST-0358,Corporate,,Office Supplies,Storage,First Class,5,20%,$185.75,31.51,Treatment,0
ORD-00532,2025-01-10,CUST-0803,Consumer,South,Furnitur,Chairs,Second Class,7,10%,1443.69,364.2,Control,0
ORD-03887,2025-11-03,CUST-0787,Consumer,East,Technology,Accessories,First Class,3,50%,660.09,-130.61,Control,0
ORD-03557,2024-05-07,CUST-0479,Corporate,WEST,Technology,Phones,First Class,5,0.0,1415.08,521.66,Control,1
ORD-01219,02/04/2025,CUST-0668,Corporate,East,Office Supplies,Binders,Second Class,6,0.0,252.67,58.92,Treatment,0
ORD-00927,2024-11-15,CUST-0447,Consumer,West,Technology,Phones,Second Class,6,0.4,1618.81,-138.42,Control,0
ORD-02228,2024-04-11,CUST-0607,Corporate,North,Office Supplies,Paper,Same Day,1,0.2,25.69,4.73,Control,0
ORD-02638,21/09/2025,CUST-0066,Corporate,West,Technology,Accessories,First Class,6,0%,2418.89,855.14,Treatment,0
ORD-01308,2024-03-15,CUST-0476,Consumer,East,Office Supplies,Storage,Second Class,2,0.0,66.07,21.17,Control,0
ORD-01470,2025-02-17,CUST-0624,Consumer,South,Office Supplies,Paper,Standard Class,1,0.0,41.19,10.31,Treatment,0
ORD-02136,2025-10-05,CUST-0730,Consumer,East,Furnitur,Bookcases,Standard Class,2,0.2,391.42,46.81,Treatment,0
ORD-03590,23/12/2024,CUST-0350,Corporate,North,Office Supplies,Paper,Standard Class,5,0.3,132.44,-10.24,Control,0
ORD-02222,2024-10-06,CUST-0588,Consumer,WEST,Office Supplies,Binders,Second Class,3,0%,$116.18,25.04,Control,0
ORD-03235,2025-07-24,CUST-0699,Consumer,east,Office Supplies,Storage,SAME DAY,7,0.2,280.88,28.17,Control,0
ORD-03617,07/10/2024,CUST-0383,Home Office,East,Office Supplies,Paper,Standard Class,3,0.3,95.54,0.97,Treatment,1
ORD-03018,2024-06-04,CUST-0482,Corporate,West,Office Supplies,Binders,Second Class,5,0%,229.06,55.68,Treatment,0
ORD-03324,2024-10-03,CUST-0609,Corporate,East,Furnitur,Chairs,Second Class,5,0.2,1134.54,26.06,Control,0
ORD-02540,15/12/2024,CUST-0724,Consumer,East,Furnitur,Chairs,Standard Class,4,40%,$674.48,-21.79,Control,0
ORD-00321,2025-10-31,CUST-0679,Consumer,East,Office Supplies,Storage,Same Day,5,30%,141.88,13.53,Control,0
ORD-02677,2024-01-12,CUST-0761,Consumer,South,Office Supplies,Storage,Same Day,6,0.0,$302.68,98.84,Treatment,0
ORD-03856,2025-01-28,CUST-0086,Home Office,EAST,Office Supplies,Binders,Standard Class,4,0.2,142.47,21.2,Control,0
ORD-02983,2024-04-11,CUST-0209,Consumer,South,Office Supplies,Paper,Standard Class,1,0%,$33.89,11.59,Treatment,0
